genotype,pop,timepoint,replicate,initial_temp,date,tray,control_ave,survival_drop,survival_drop_normalised
tX,7,1,3,4.8,7.11.2023,D,20.20713083213083,11.11111111111111,0.5498608982846602
tX,7,1,4,4.8,7.11.2023,D,20.20713083213083,33.33333333333333,1.6495826948539805
tX,7,1,5,4.8,7.11.2023,D,20.20713083213083,10,0.4948748084561942
tX,7,1,6,4.8,7.11.2023,C,20.20713083213083,10,0.4948748084561942
tX,7,1,7,4.8,7.11.2023,C,20.20713083213083,33.33333333333333,1.6495826948539805
tX,7,1,8,4.8,7.11.2023,C,20.20713083213083,10,0.4948748084561942
tX,7,1,9,4.8,7.11.2023,C,20.20713083213083,30,1.4846244253685825
tX,7,1,10,4.8,7.11.2023,C,20.20713083213083,0,0
tX,7,1,11,4.8,7.11.2023,C,20.20713083213083,10,0.4948748084561942
tX,7,1,12,4.8,7.11.2023,C,20.20713083213083,11.11111111111111,0.5498608982846602
tX,7,1,13,4.8,7.11.2023,C,20.20713083213083,30,1.4846244253685825
tX,7,1,14,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tX,7,1,15,4.8,7.11.2023,C,20.20713083213083,10,0.4948748084561942
tX,7,1,16,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tX,7,1,17,4.8,7.11.2023,C,20.20713083213083,40,1.9794992338247768
tX,7,1,18,4.8,7.11.2023,C,20.20713083213083,33.33333333333333,1.6495826948539805
tX,7,1,19,4.8,7.11.2023,C,20.20713083213083,0,0
tX,7,1,20,4.8,7.11.2023,C,20.20713083213083,10,0.4948748084561942
tX,7,1,21,4.8,7.11.2023,B,20.20713083213083,22.22222222222222,1.0997217965693205
tX,7,1,22,4.8,7.11.2023,B,20.20713083213083,25,1.2371870211404854
tX,7,1,23,4.8,7.11.2023,B,20.20713083213083,30.76923076923077,1.5226917183267514
tX,7,1,24,4.8,7.11.2023,B,20.20713083213083,10,0.4948748084561942
tX,7,1,25,4.8,7.11.2023,NA,20.20713083213083,NA,NA
tX,7,1,26,4.8,7.11.2023,NA,20.20713083213083,NA,NA
tX,7,1,27,4.8,7.11.2023,NA,20.20713083213083,NA,NA
tX,7,1,28,4.8,7.11.2023,NA,20.20713083213083,NA,NA
tX,7,1,29,4.8,7.11.2023,NA,20.20713083213083,NA,NA
tX,7,1,30,4.8,7.11.2023,NA,20.20713083213083,NA,NA
tX,7,2,1,4.9,27.02.2024,A,57.151455026455025,75,1.312302547070464
tX,7,2,2,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,7,2,3,4.9,27.02.2024,A,57.151455026455025,80,1.3997893835418282
tX,7,2,4,4.9,27.02.2024,A,57.151455026455025,80,1.3997893835418282
tX,7,2,5,4.9,27.02.2024,A,57.151455026455025,33.33333333333333,0.5832455764757617
tX,7,2,6,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,7,2,7,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,7,2,8,4.9,27.02.2024,A,57.151455026455025,80,1.3997893835418282
tX,7,2,9,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tX,7,2,10,4.9,27.02.2024,A,57.151455026455025,90,1.5747630564845567
tX,7,2,11,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tX,7,2,12,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,7,2,13,4.9,27.02.2024,A,57.151455026455025,77.77777777777779,1.3609063451101109
tX,7,2,14,4.9,27.02.2024,A,57.151455026455025,66.66666666666666,1.1664911529515234
tX,7,2,15,4.9,27.02.2024,A,57.151455026455025,90,1.5747630564845567
tX,7,2,16,4.9,27.02.2024,A,57.151455026455025,77.77777777777779,1.3609063451101109
tX,7,2,17,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,7,2,18,4.9,27.02.2024,A,57.151455026455025,80,1.3997893835418282
tX,7,2,19,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tX,7,2,20,4.9,27.02.2024,A,57.151455026455025,70,1.2248157105990998
tX,7,2,21,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,7,2,22,4.9,27.02.2024,A,57.151455026455025,33.33333333333333,0.5832455764757617
tX,7,2,23,4.9,27.02.2024,A,57.151455026455025,42.857142857142854,0.7498871697545508
tX,7,2,24,4.9,27.02.2024,A,57.151455026455025,62.5,1.0935854558920532
tX,7,2,25,4.9,27.02.2024,C,57.151455026455025,40,0.6998946917709141
tX,7,2,26,4.9,27.02.2024,C,57.151455026455025,80,1.3997893835418282
tX,7,2,27,4.9,27.02.2024,C,57.151455026455025,70,1.2248157105990998
tX,7,2,28,4.9,27.02.2024,C,57.151455026455025,50,0.8748683647136426
tX,7,2,29,4.9,27.02.2024,C,57.151455026455025,70,1.2248157105990998
tX,7,2,30,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tX,7,3,1,5.2,11.06.2024,D,71.61111111111111,80,1.117145073700543
tX,7,3,2,5.2,11.06.2024,D,71.61111111111111,70,0.9775019394879751
tX,7,3,3,5.2,11.06.2024,D,71.61111111111111,100,1.3964313421256787
tX,7,3,4,5.2,11.06.2024,D,71.61111111111111,88.88888888888889,1.2412723041117144
tX,7,3,5,5.2,11.06.2024,D,71.61111111111111,80,1.117145073700543
tX,7,3,6,5.2,11.06.2024,B,71.61111111111111,80,1.117145073700543
tX,7,3,7,5.2,11.06.2024,B,71.61111111111111,100,1.3964313421256787
tX,7,3,8,5.2,11.06.2024,B,71.61111111111111,90,1.256788207913111
tX,7,3,9,5.2,11.06.2024,B,71.61111111111111,88.88888888888889,1.2412723041117144
tX,7,3,10,5.2,11.06.2024,B,71.61111111111111,90,1.256788207913111
tX,7,3,11,5.2,11.06.2024,D,71.61111111111111,100,1.3964313421256787
tX,7,3,12,5.2,11.06.2024,D,71.61111111111111,100,1.3964313421256787
tX,7,3,13,5.2,11.06.2024,D,71.61111111111111,90,1.256788207913111
tX,7,3,14,5.2,11.06.2024,D,71.61111111111111,80,1.117145073700543
tX,7,3,15,5.2,11.06.2024,D,71.61111111111111,80,1.117145073700543
tX,7,3,16,5.2,11.06.2024,B,71.61111111111111,100,1.3964313421256787
tX,7,3,17,5.2,11.06.2024,B,71.61111111111111,77.77777777777779,1.0861132660977502
tX,7,3,18,5.2,11.06.2024,B,71.61111111111111,90,1.256788207913111
tX,7,3,19,5.2,11.06.2024,B,71.61111111111111,80,1.117145073700543
tX,7,3,20,5.2,11.06.2024,B,71.61111111111111,90,1.256788207913111
tX,7,3,21,5.2,11.06.2024,A,71.61111111111111,70,0.9775019394879751
tX,7,3,22,5.2,11.06.2024,A,71.61111111111111,80,1.117145073700543
tX,7,3,23,5.2,11.06.2024,A,71.61111111111111,80,1.117145073700543
tX,7,3,24,5.2,11.06.2024,A,71.61111111111111,100,1.3964313421256787
tX,7,3,25,5.2,11.06.2024,A,71.61111111111111,90,1.256788207913111
tX,7,3,26,5.2,11.06.2024,D,71.61111111111111,100,1.3964313421256787
tX,7,3,27,5.2,11.06.2024,D,71.61111111111111,90,1.256788207913111
tX,7,3,28,5.2,11.06.2024,D,71.61111111111111,90,1.256788207913111
tX,7,3,29,5.2,11.06.2024,D,71.61111111111111,100,1.3964313421256787
tX,7,3,30,5.2,11.06.2024,D,71.61111111111111,90,1.256788207913111
tX,7,4,1,5.3,17.09.2024,A,46.18981481481482,60,1.298987671644783
tX,7,4,2,5.3,17.09.2024,A,46.18981481481482,70,1.5154856169189135
tX,7,4,3,5.3,17.09.2024,A,46.18981481481482,60,1.298987671644783
tX,7,4,4,5.3,17.09.2024,A,46.18981481481482,70,1.5154856169189135
tX,7,4,5,5.3,17.09.2024,A,46.18981481481482,50,1.0824897263706525
tX,7,4,6,5.3,17.09.2024,B,46.18981481481482,60,1.298987671644783
tX,7,4,7,5.3,17.09.2024,B,46.18981481481482,60,1.298987671644783
tX,7,4,8,5.3,17.09.2024,B,46.18981481481482,50,1.0824897263706525
tX,7,4,9,5.3,17.09.2024,B,46.18981481481482,50,1.0824897263706525
tX,7,4,10,5.3,17.09.2024,B,46.18981481481482,40,0.865991781096522
tX,7,4,11,5.3,17.09.2024,D,46.18981481481482,60,1.298987671644783
tX,7,4,12,5.3,17.09.2024,D,46.18981481481482,50,1.0824897263706525
tX,7,4,13,5.3,17.09.2024,D,46.18981481481482,40,0.865991781096522
tX,7,4,14,5.3,17.09.2024,D,46.18981481481482,50,1.0824897263706525
tX,7,4,15,5.3,17.09.2024,D,46.18981481481482,30,0.6494938358223915
tX,7,4,16,5.3,17.09.2024,D,46.18981481481482,50,1.0824897263706525
tX,7,4,17,5.3,17.09.2024,D,46.18981481481482,66.66666666666666,1.4433196351608697
tX,7,4,18,5.3,17.09.2024,D,46.18981481481482,70,1.5154856169189135
tX,7,4,19,5.3,17.09.2024,D,46.18981481481482,90,1.9484815074671744
tX,7,4,20,5.3,17.09.2024,D,46.18981481481482,70,1.5154856169189135
tX,7,4,21,5.3,17.09.2024,B,46.18981481481482,20,0.432995890548261
tX,7,4,22,5.3,17.09.2024,B,46.18981481481482,70,1.5154856169189135
tX,7,4,23,5.3,17.09.2024,B,46.18981481481482,40,0.865991781096522
tX,7,4,24,5.3,17.09.2024,B,46.18981481481482,50,1.0824897263706525
tX,7,4,25,5.3,17.09.2024,B,46.18981481481482,50,1.0824897263706525
tX,7,4,26,5.3,17.09.2024,A,46.18981481481482,33.33333333333333,0.7216598175804348
tX,7,4,27,5.3,17.09.2024,A,46.18981481481482,77.77777777777779,1.6838729076876817
tX,7,4,28,5.3,17.09.2024,A,46.18981481481482,40,0.865991781096522
tX,7,4,29,5.3,17.09.2024,A,46.18981481481482,50,1.0824897263706525
tX,7,4,30,5.3,17.09.2024,A,46.18981481481482,20,0.432995890548261
tX,7,5,1,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,2,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,3,NA,04.03.2025,NA,73.26112313612313,20,0.27299608774545975
tX,7,5,4,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,5,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,7,5,6,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,7,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,8,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,7,5,9,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,7,5,10,NA,04.03.2025,NA,73.26112313612313,22.22222222222222,0.30332898638384415
tX,7,5,11,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,12,NA,04.03.2025,NA,73.26112313612313,66.66666666666666,0.9099869591515323
tX,7,5,13,NA,04.03.2025,NA,73.26112313612313,20,0.27299608774545975
tX,7,5,14,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,15,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,16,NA,04.03.2025,NA,73.26112313612313,20,0.27299608774545975
tX,7,5,17,NA,04.03.2025,NA,73.26112313612313,33.33333333333333,0.45499347957576614
tX,7,5,18,NA,04.03.2025,NA,73.26112313612313,44.44444444444444,0.6066579727676883
tX,7,5,19,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,20,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,21,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,22,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,7,5,23,NA,04.03.2025,NA,73.26112313612313,66.66666666666666,0.9099869591515323
tX,7,5,24,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,25,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,26,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,27,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,7,5,28,NA,04.03.2025,NA,73.26112313612313,66.66666666666666,0.9099869591515323
tX,7,5,29,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,7,5,30,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,7,6,1,6.5,29.07.2025,B,85.82407407407408,90,1.0486568130326896
tX,7,6,2,6.5,29.07.2025,B,85.82407407407408,70,0.8156219656920919
tX,7,6,3,6.5,29.07.2025,B,85.82407407407408,80,0.9321393893623907
tX,7,6,4,6.5,29.07.2025,B,85.82407407407408,90,1.0486568130326896
tX,7,6,5,6.5,29.07.2025,B,85.82407407407408,70,0.8156219656920919
tX,7,6,6,6.5,29.07.2025,B,85.82407407407408,70,0.8156219656920919
tX,7,6,7,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tX,7,6,8,6.5,29.07.2025,B,85.82407407407408,80,0.9321393893623907
tX,7,6,9,6.5,29.07.2025,B,85.82407407407408,62.5,0.7282338979393678
tX,7,6,10,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tX,7,6,11,6.5,29.07.2025,D,85.82407407407408,80,0.9321393893623907
tX,7,6,12,6.5,29.07.2025,D,85.82407407407408,80,0.9321393893623907
tX,7,6,13,6.5,29.07.2025,D,85.82407407407408,100,1.1651742367029885
tX,7,6,14,6.5,29.07.2025,D,85.82407407407408,80,0.9321393893623907
tX,7,6,15,6.5,29.07.2025,D,85.82407407407408,90,1.0486568130326896
tX,7,6,16,6.5,29.07.2025,A,85.82407407407408,100,1.1651742367029885
tX,7,6,17,6.5,29.07.2025,A,85.82407407407408,90,1.0486568130326896
tX,7,6,18,6.5,29.07.2025,A,85.82407407407408,90,1.0486568130326896
tX,7,6,19,6.5,29.07.2025,A,85.82407407407408,77.77777777777779,0.9062466285467689
tX,7,6,20,6.5,29.07.2025,A,85.82407407407408,80,0.9321393893623907
tX,7,6,21,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tX,7,6,22,6.5,29.07.2025,C,85.82407407407408,88.88888888888889,1.0357104326248785
tX,7,6,23,6.5,29.07.2025,C,85.82407407407408,88.88888888888889,1.0357104326248785
tX,7,6,24,6.5,29.07.2025,C,85.82407407407408,90,1.0486568130326896
tX,7,6,25,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tX,7,6,26,6.5,29.07.2025,D,85.82407407407408,70,0.8156219656920919
tX,7,6,27,6.5,29.07.2025,D,85.82407407407408,80,0.9321393893623907
tX,7,6,28,6.5,29.07.2025,D,85.82407407407408,77.77777777777779,0.9062466285467689
tX,7,6,29,6.5,29.07.2025,D,85.82407407407408,80,0.9321393893623907
tX,7,6,30,6.5,29.07.2025,D,85.82407407407408,83.33333333333334,0.9709785305858238
tX,8,1,1,4.8,7.11.2023,A,20.20713083213083,50,2.474374042280971
tX,8,1,2,4.8,7.11.2023,A,20.20713083213083,10,0.4948748084561942
tX,8,1,3,4.8,7.11.2023,A,20.20713083213083,0,0
tX,8,1,4,4.8,7.11.2023,A,20.20713083213083,30,1.4846244253685825
tX,8,1,5,4.8,7.11.2023,A,20.20713083213083,20,0.9897496169123884
tX,8,1,6,4.8,7.11.2023,D,20.20713083213083,30,1.4846244253685825
tX,8,1,7,4.8,7.11.2023,D,20.20713083213083,0,0
tX,8,1,8,4.8,7.11.2023,D,20.20713083213083,30,1.4846244253685825
tX,8,1,9,4.8,7.11.2023,D,20.20713083213083,20,0.9897496169123884
tX,8,1,10,4.8,7.11.2023,D,20.20713083213083,9.090909090909092,0.44988618950563114
tX,8,1,11,4.8,7.11.2023,A,20.20713083213083,20,0.9897496169123884
tX,8,1,12,4.8,7.11.2023,A,20.20713083213083,10,0.4948748084561942
tX,8,1,13,4.8,7.11.2023,A,20.20713083213083,27.27272727272727,1.3496585685168931
tX,8,1,14,4.8,7.11.2023,A,20.20713083213083,30,1.4846244253685825
tX,8,1,15,4.8,7.11.2023,A,20.20713083213083,20,0.9897496169123884
tX,8,1,16,4.8,7.11.2023,A,20.20713083213083,11.11111111111111,0.5498608982846602
tX,8,1,17,4.8,7.11.2023,A,20.20713083213083,40,1.9794992338247768
tX,8,1,18,4.8,7.11.2023,A,20.20713083213083,22.22222222222222,1.0997217965693205
tX,8,1,19,4.8,7.11.2023,A,20.20713083213083,10,0.4948748084561942
tX,8,1,20,4.8,7.11.2023,A,20.20713083213083,20,0.9897496169123884
tX,8,1,21,4.8,7.11.2023,B,20.20713083213083,11.11111111111111,0.5498608982846602
tX,8,1,22,4.8,7.11.2023,B,20.20713083213083,20,0.9897496169123884
tX,8,1,23,4.8,7.11.2023,B,20.20713083213083,0,0
tX,8,1,24,4.8,7.11.2023,B,20.20713083213083,0,0
tX,8,1,25,4.8,7.11.2023,B,20.20713083213083,0,0
tX,8,1,26,4.8,7.11.2023,D,20.20713083213083,22.22222222222222,1.0997217965693205
tX,8,1,27,4.8,7.11.2023,D,20.20713083213083,0,0
tX,8,1,28,4.8,7.11.2023,D,20.20713083213083,0,0
tX,8,1,29,4.8,7.11.2023,D,20.20713083213083,11.11111111111111,0.5498608982846602
tX,8,1,30,4.8,7.11.2023,D,20.20713083213083,30,1.4846244253685825
tX,8,2,1,4.9,27.02.2024,D,57.151455026455025,70,1.2248157105990998
tX,8,2,2,4.9,27.02.2024,D,57.151455026455025,66.66666666666666,1.1664911529515234
tX,8,2,3,4.9,27.02.2024,D,57.151455026455025,55.55555555555556,0.9720759607929363
tX,8,2,4,4.9,27.02.2024,D,57.151455026455025,66.66666666666666,1.1664911529515234
tX,8,2,5,4.9,27.02.2024,D,57.151455026455025,44.44444444444444,0.777660768634349
tX,8,2,6,4.9,27.02.2024,D,57.151455026455025,55.55555555555556,0.9720759607929363
tX,8,2,7,4.9,27.02.2024,A,57.151455026455025,33.33333333333333,0.5832455764757617
tX,8,2,8,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tX,8,2,9,4.9,27.02.2024,A,57.151455026455025,70,1.2248157105990998
tX,8,2,10,4.9,27.02.2024,A,57.151455026455025,77.77777777777779,1.3609063451101109
tX,8,2,11,4.9,27.02.2024,A,57.151455026455025,50,0.8748683647136426
tX,8,2,12,4.9,27.02.2024,A,57.151455026455025,55.55555555555556,0.9720759607929363
tX,8,2,13,4.9,27.02.2024,A,57.151455026455025,70,1.2248157105990998
tX,8,2,14,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tX,8,2,15,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tX,8,2,16,4.9,27.02.2024,A,57.151455026455025,50,0.8748683647136426
tX,8,2,17,4.9,27.02.2024,A,57.151455026455025,55.55555555555556,0.9720759607929363
tX,8,2,18,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tX,8,2,19,4.9,27.02.2024,B,57.151455026455025,40,0.6998946917709141
tX,8,2,20,4.9,27.02.2024,B,57.151455026455025,75,1.312302547070464
tX,8,2,21,4.9,27.02.2024,B,57.151455026455025,55.55555555555556,0.9720759607929363
tX,8,2,22,4.9,27.02.2024,B,57.151455026455025,22.22222222222222,0.3888303843171745
tX,8,2,23,4.9,27.02.2024,B,57.151455026455025,60,1.049842037656371
tX,8,2,24,4.9,27.02.2024,B,57.151455026455025,33.33333333333333,0.5832455764757617
tX,8,2,25,4.9,27.02.2024,B,57.151455026455025,80,1.3997893835418282
tX,8,2,26,4.9,27.02.2024,B,57.151455026455025,70,1.2248157105990998
tX,8,2,27,4.9,27.02.2024,B,57.151455026455025,40,0.6998946917709141
tX,8,2,28,4.9,27.02.2024,B,57.151455026455025,40,0.6998946917709141
tX,8,2,29,4.9,27.02.2024,B,57.151455026455025,60,1.049842037656371
tX,8,2,30,4.9,27.02.2024,B,57.151455026455025,50,0.8748683647136426
tX,8,3,1,5.2,11.06.2024,B,71.61111111111111,70,0.9775019394879751
tX,8,3,2,5.2,11.06.2024,B,71.61111111111111,100,1.3964313421256787
tX,8,3,3,5.2,11.06.2024,B,71.61111111111111,100,1.3964313421256787
